hearing_id,statement_index,dom_id,speaker,speaker_type,statement
279661,62,10331483,Marielle Abaunza,Person,"Jurisdictions such as the UK, Canada, and New York have offered robust standalone post production tax incentives for years. New York has had there for sixteen years, while California is only now considering its first iteration of this tax incentive. Consequently, jobs and taxable income are being transferred out of the state as a routine business decision. With AB 2319, we are simply asking for the opportunity to compete. We still have the largest pool of postproduction talent and real estate infrastructure of anywhere in the world."
279661,63,10331484,Marielle Abaunza,Person,"AB 2319 is a targeted step to retain and reclaim those high wage, long duration jobs and support California businesses. This bill recognizes that post production is not an afterthought. It is an essential part of the entertainment ecosystem. Many post production businesses will not survive if this bill does not pass during this session."
279661,64,10331485,Marielle Abaunza,Person,"Passing and funding AB 2319 sends a powerful message that our state legislature is committed to California's creative economy, ensuring that California continues to be the entertainment capital of the world for generations to come."
279661,65,10331486,Marielle Abaunza,Person,I respectfully ask for your yes vote on AB 2319. Thank you.
279661,66,10331487,Jerry McNerney,Legislator,"I thank the witnesses. Are there any members of the public that wish to voice their support of bill? If so, please approach the microphone, give your name and affiliation, and your support."
279661,67,10331488,Austin Scott,Person,"Hi. Austin Scott, twenty-year veteran TV film editor out of work for the last three years, now doing art for a living. I made this pin. I'm here to please ask you to support this bill. Thank you."
279661,68,10331489,Doug Siebum,Person,"Hi. My name is Doug Siebum. I'm a sound editor with Motion Picture Editors Guild 700. I live in Richmond, California, and I strongly support this bill."
279661,69,10331490,Sam Hood,Person,"Sam Hood, on behalf of Universal Music Group, in support today. Thank you."
279661,70,10331491,Ted Gagliano,Person,"Hi. I'm, Ted Gagliano. I've been president of post production for twenty Century Fox for thirty years, and I'm here to support the workers for this bill, which is so needed. Thank you."
279661,71,10331492,Isha Ayur,Person,"Good morning. Isha Ayur, on behalf of the City of Burbank, in support."
279661,72,10331493,Maysie Hoy,Person,"Hi. I'm Maysie Hoy. I've been a film editor for over thirty years, and I've been out of work for close to two years, and I totally support this bill."
279661,73,10331494,Russell Manning,Person,"Russell Manning on behalf of the California State Treasurer - sorry, Fiona Ma, in support."
279661,74,10331495,Mark Camperell,Person,"My name is Mark Camperell. I'm the Creative Director at MPC Audio, and I also sit on the Board of Directors for the Motion Picture Sound Editors. I've been a sound editor and rerecording mixer for twenty years. This bill is about protecting middle class jobs. Hollywood is not all about glitz and glamour, and we're also spread all over the entire state."
279661,75,10331496,Mark Camperell,Person,Thank you.
279661,76,10331497,Eric Anderson,Person,"Hi. My name is Eric C Anderson. I'm a film editor, and I've never seen this business like this. I've lost my health care at a time. My wife is having a very big health crisis."
279661,77,10331498,Eric Anderson,Person,Please help us get back to work.
279661,78,10331499,Anna Behlmer,Person,"Hi. Sound people, you know. Hi. Anna Belmer. I'm a rerecording mixer, and I have been in this industry for forty three years."
279661,79,10331500,Anna Behlmer,Person,"And it's very difficult to encourage the young who are coming in because I don't know what's going to happen. But, this bill is going to give them hope, going to give the industry hope, and we desperately need it. So, please, please pass this bill."
279661,80,10331501,Fred Paragano,Person,"Hi. My name is Fred Paragano. I've been rerecording mixer. I've been doing this for thirty years. And I really believe that this will help maintain the relationships that we build with our directors and our friends for many, many, many years."
279661,81,10331502,Fred Paragano,Person,I'm in support.
279661,82,10331503,Maureen Toth,Person,"Maureen Toth, Owner of Eastern Talent Agency in Los Angeles, representing many postproduction professionals watching for twenty plus years, watching over the last handful of years the suffering and loss of jobs in my community and also the latter for the younger folks coming up has been a very difficult situation, and I think this bill would absolutely help to bring post production a strong post production community back as super necessary. Thank you so much."
279661,83,10331504,Dan Schmidt,Person,Hello. My name is Dan Schmidt. I'm a Visual Effects Supervisor and Founder of Interim Hollywood. We're a twenty five year visual effects company representative of a lot of the small companies and posts that make up the fabric of post production. We need this bill.
279661,84,10331505,Dan Schmidt,Person,We're suffering. Please pass this bill.
279661,85,10331506,Lillian Benson,Person,Hi. My name is Lillian Benson. I have been working as an editor in California for thirty years. I worked ten weeks last year on a project that took a break and then we started in Illinois to finish the project. We need this bill.
279661,86,10331507,Ben Urquhart,Person,"First of all, thank you, members of the committee for doing all of the work you do in our great and wonderful state. Incredibly granular stuff. I'm Ben Urquhart. I'm a board member of the California Post Alliance and a post executive strong supporter of this bill. We need the jobs. And the hour is back. Thank you."
279661,87,10331509,David Torres,Person,"Hello. Good morning. My name is David Torres. I'm a producer, working in film and television. We need this bill. Help us keep middle class jobs in California. This is for the middle class. This is to help keep people working and, you know, people young people energized and wanting to keep working in this industry. Thank you."
279661,88,10331511,Dylan Hoffman,Person,"Good morning, Mister Chair and members. Dylan Hoffman on behalf of the California Arts Advocates, the city of West Hollywood, and mayor of Los Angeles, Karen Bass, in support."
